n1n[nH]cc1Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],103
N1(CC(CC(C1)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],18
C(=O)(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O,18
O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)NCC(N(=O)=O)(N(=O)=O)N(=O)=O,18
O(C(=O)N)CC(N(=O)=O)(N(=O)=O)N(=O)=O,18
O=C(NCC(N(=O)=O)(N(=O)=O)N(=O)=O)NCC(N(=O)=O)(N(=O)=O)N(=O)=O,17
C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O,17
C(C/C=C/CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],17
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O,16
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O,15
O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)C,15
C(=C\C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])/C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],14
O=C(NCC(N(=O)=O)(N(=O)=O)N(=O)=O)C(=O)NCC(N(=O)=O)(N(=O)=O)N(=O)=O,13
N(=O)(=O)c1c(c(cc(c1)N(=O)=O)N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O,13
C(NC(=O)C(N(=O)=O)(N(=O)=O)N(=O)=O)NC(=O)C(N(=O)=O)(N(=O)=O)N(=O)=O,9
N(=O)(=O)C(N(=O)=O)(N(=O)=O)CC(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O,8
C(CC#CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7
O(C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O,7
O(C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O,7
O=C(C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O,6
c1n(cnn1)Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],314
c1nc([nH]c1c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],312
[nH]1c(=O)[nH]nc1[N+](=O)[O-],291
c1(c(c(n(n1)C)[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],274
c1(nc([nH]n1)Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],240
c1(nc([nH]n1)Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N,230
c1(cc(c(c(c1)[N+](=O)[O-])n1nccn1)[N+](=O)[O-])[N+](=O)[O-],200
n1c(nn(c1N)/C(=N/[N+](=O)[O-])/N)[N+](=O)[O-],188
c1(nc[nH]c1c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],161
c1c(nn(c1[N+](=O)[O-])N)[N+](=O)[O-],158
c1(n(c(nn1)[N+](=O)[O-])C)[N+](=O)[O-],155
n1(nc(nc1[N+](=O)[O-])[N+](=O)[O-])C,155
c1([nH]nc(n1)[N+](=O)[O-])c1[nH]nc(n1)[N+](=O)[O-],153
c1(c(cn(n1)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],149
c1(c2nc(n(n2)c2c(cc(cc2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])nc(n(n1)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],138
c1(c(c(c(c2c1no[n+]2[O-])N)[N+](=O)[O-])N)[N+](=O)[O-],120
o1nc(c(n1)Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N,120
c1c(cc(c(c1[N+](=O)[O-])c1c(nn(c1[N+](=O)[O-])C)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],118
c1(c(c(cc(c1)[N+](=O)[O-])[N+](=O)[O-])n1ncc(c1)[N+](=O)[O-])[N+](=O)[O-],112
c1(nc([nH]c1)[N+](=O)[O-])[N+](=O)[O-],105
c1(cc(c(c2c1no[n+]2[O-])N)[N+](=O)[O-])[N+](=O)[O-],100
c1(n(c(nn1)[N+](=O)[O-])Cc1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],96
o1nc(nc1Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],95
c1(=O)c2c(c(=O)c3c1nn(n3)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])nn(n2)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],95
n12[n-]c3c([n+]1nc1c2cc(cc1[N+](=O)[O-])[N+](=O)[O-])cc(cc3[N+](=O)[O-])[N+](=O)[O-],85
c1(cc(cc2c1no[n+]2[O-])[N+](=O)[O-])[N+](=O)[O-],76
o1nc(c(n1)Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],71
c1(nc([nH]c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],68
c1(ncn(n1)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],68
o1nc(c(n1)Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],60
c1(c(c(c(c2c1no[n+]2[O-])N)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],56
c12c(c(c(c3c1no[n+]3[O-])N)[N+](=O)[O-])no[n+]2[O-],56
n1c(cn(c1)[N+](=O)[O-])[N+](=O)[O-],55
c12c3c(c4c(c1[n+](on2)[O-])no[n+]4[O-])no[n+]3[O-],50
c1(c(nc(n1C)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],49
c1(nc([nH]c1c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],46
c1(nc([nH]c1[N+](=O)[O-])c1[nH]c(c(n1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],37
c1(n(c(nn1)[N+](=O)[O-])CC[N+](=O)[O-])[N+](=O)[O-],35
o1nc(c(n1)c1[n+](onc1c1c(non1)[N+](=O)[O-])[O-])[N+](=O)[O-],31
o1c(cc(n1)[N+](=O)[O-])[N+](=O)[O-],29
o1nc(c(n1)N)[N+](=O)[O-],27
o1c(nnc1c1c(c(c(c(c1[N+](=O)[O-])NCCO[N+](=O)[O-])[N+](=O)[O-])N(CCO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(c(c(c(c1[N+](=O)[O-])N(CCO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])NCCO[N+](=O)[O-])[N+](=O)[O-],27
o1c(nnc1c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],20
o1nc(c(n1)[N+](=O)[O-])c1c(non1)[N+](=O)[O-],13
o1c(nnc1c1c(cc(c(c1[N+](=O)[O-])NCCO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(c(c(cc1[N+](=O)[O-])[N+](=O)[O-])NCCO[N+](=O)[O-])[N+](=O)[O-],13
N(=O)(=O)c1c(c(c(c(c1N)N(=O)=O)N)N(=O)=O)N,490
N(=O)(=O)c1cc(c(c(c1N)N(=O)=O)N)N(=O)=O,320
c1c(cn(n1)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],314
c1(c(c(cc(c1)[N+](=O)[O-])[N+](=O)[O-])n1ccnc1)[N+](=O)[O-],314
c1c(c(c(c(c1)N(=O)=O)O)N(=O)=O)O,296
N(=O)(=O)c1c(c(cc(c1OC)N(=O)=O)N(=O)=O)OC,251
N(=O)(=O)c1c(c(c(c(c1N)N(=O)=O)N)N(=O)=O)C,239
c1(nc(nc(c1[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Nc1cc(cc(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],201
O(c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)C,192
n1c(cccc1Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],192
N(=O)(=O)c1c(c(cc(c1C)N(=O)=O)N(=O)=O)O,191
N(=O)(=O)c1c(c(cc(c1)N(=O)=O)N(=O)=O)OCC,190
c1(cc(c(c(c1)N(=O)=O)N)N(=O)=O)N(=O)=O,177
c1(c(cc(c(c1[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-])C,174
c1(c(cc(c(c1[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-])C,174
N(=O)(=O)c1cc(c(c(c1)N(=O)=O)C)N(=O)=O,160
N(=O)(=O)c1c(c(cc(c1)N(=O)=O)N(=O)=O)c1c(c(c(cc1)N(=O)=O)C)N(=O)=O,143
c1(c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C#N,140
Nc1c(cc(c(c1N(=O)=O)O)N(=O)=O)N(=O)=O,138
Cc1c(cc(c(c1N(=O)=O)c1c(c(c(cc1N(=O)=O)N(=O)=O)C)N(=O)=O)N(=O)=O)N(=O)=O,135
c1(cc(c(c(c1c1c(cc(c(c1[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-],132
N(c1c(c(c(cc1N(=O)=O)N(=O)=O)N)N(=O)=O)c1c(cc(c(c1N(=O)=O)N)N(=O)=O)N(=O)=O,132
Oc1c(c(c(c(c1N(=O)=O)N)N(=O)=O)N)N(=O)=O,120
C(c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,114
c1(c(c(c(c(c1[N+](=O)[O-])C)[N+](=O)[O-])C)[N+](=O)[O-])C,110
N(=O)(=O)c1c(c(cc(c1)N(=O)=O)N(=O)=O)C(=O)O,109
c1(cc(c(c(c1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C,107
N1(C=CC=NC1Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],106
c1(cc(cc(c1)N(=O)=O)N(=O)=O)N(=O)=O,100
c1(ccc(c2c1c(ccc2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],100
c1(c(cc(c(c1[N+](=O)[O-])C)[N+](=O)[O-])[N+](=O)[O-])C,100
n1c(c(cc(c1[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],92
c1(cc(cc2c1ncn2c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],91
C(=O)(c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)OC,90
c1(c(c(c(c(c1c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],89
N(=O)(=O)c1c(c(cc(c1)N(=O)=O)N(=O)=O)O,87
N(=O)(=O)c1c(c(cc(c1)N(=O)=O)N(=O)=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,85
n1c(nc(nc1c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],85
N(=O)(=O)c1cc(c(c(c1)N(=O)=O)Cl)N(=O)=O,79
c1c(c(c(cc1N(=O)=O)N(=O)=O)C(=O)C)N(=O)=O,79
Oc1c(c(c(c(c1N(=O)=O)C)N(=O)=O)C)N(=O)=O,77
N(=O)(=O)c1c(c(c(c(c1Cl)N(=O)=O)OC)N(=O)=O)Cl,75
N(=O)(=O)c1c(c(cc(c1)N(=O)=O)N(=O)=O)CCO,68
n1c(c(cc(c1Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],63
c1c(c(cc(c1[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],63
c1(nnc(nn1)Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],61
c1(cc(cc(c1c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],59
c1nc(c(c(n1)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],58
c1nc(nc(c1[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],58
N(=N\c1ncc(cc1[N+](=O)[O-])[N+](=O)[O-])/c1ncc(cc1[N+](=O)[O-])[N+](=O)[O-],56
c1(ccc(c(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C,56
O=C(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],54
c1(c2c(c(c(cc2N(=O)=O)N(=O)=O)C)N(=O)=O)c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,53
c1c(cc(c(c1[N+](=O)[O-])CO)[N+](=O)[O-])[N+](=O)[O-],52
c1c(cc(c(c1[N+](=O)[O-])CO)[N+](=O)[O-])[N+](=O)[O-],52
N(=O)(=O)c1c(c(cc(c1)N(=O)=O)N(=O)=O)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,48
c1(c(c(c(c(c1[N+](=O)[O-])[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-])C,47
C(c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)Cl,44
c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O,43
N(=O)(=O)c1c(c(c(c(c1)N(=O)=O)O)N(=O)=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,42
c1(cc(cc(c1/C=N/O)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],42
N(=O)(=O)c1c(c(c(c(c1)N(=O)=O)N(=O)=O)N(=O)=O)N,41
N(=O)(=O)c1cc(c(c(c1O)N(=O)=O)c1c(c(c(cc1N(=O)=O)N(=O)=O)O)N(=O)=O)N(=O)=O,40
N(=N\c1c(c(c(cc1[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])/c1c(c(c(cc1[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],40
c1(cc(c(c(c1c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(c(c(cc1[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],40
c1c(c(cc(c1c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],40
c1c(c(c(c(c1[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],39
C(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],39
c1(cc(cc(c1/C=C/c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],39
c1(c(c(c(c(c1[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C,37
N(=N\c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])/c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],37
c1(c(c(c(c(c1N)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C,36
c1(cc(cc(c1C=O)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],36
n1c(c(cc(c1/N=N/c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])/N=N/c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],33
c1(cc(cc(c1C=C)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],32
N(=O)(=O)c1cc(c(cc1N(=O)=O)N(=O)=O)N(=O)=O,27
N(=O)(=O)c1c(c(c(c(c1O)N(=O)=O)O)N(=O)=O)O,27
c1(c(c(cc(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C,25
c1(c(c(c(c(c1c1c(c(c(c(c1[N+](=O)[O-])[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-],20
[n+]1(c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[O-],20
c1(c(cc(c(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C,19
c1(c(c(c(c(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C,18
Nc1c(c(c(c(c1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,15
c1(cc(c(c(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C,15
N(=O)(=O)c1c(c(c(c(c1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,12
c1c(c(c(c(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],11
